API,PermitDate,SpudDate,CompletionDate,FirstProductionDate,operatorNameIHS,formation,BasinName,StateName,CountyName,LatWGS84,LonWGS84,BottomHoleLatitude,BottomHoleLongitude
30025411230000,2013-04-23,2013-11-20,2014-02-10,2014-01-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.268743659,-103.447742963,32.28089,-103.44781
30025423680000,2015-01-20,2015-04-14,2015-07-17,2015-06-01 00:00:00.000,PENROC OIL CORPORATION,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.755516706,-103.39581819799999,32.76848,-103.39535
30015398580000,2012-01-31,2014-03-24,2014-07-26,2014-07-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.639258284,-104.025733462,32.65246,-104.02601999999999
30015417810000,2013-11-01,2013-12-13,2014-02-15,2014-02-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.585571842,-104.089080829,32.586209999999994,-104.10417
30025406650000,2012-07-03,2014-01-22,2014-03-27,2014-03-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.268043821,-103.63282171899999,32.25669,-103.63266999999999
30015424490000,2014-06-10,2014-12-11,2015-05-20,2015-04-01 00:00:00.000,COG PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.121876204,-103.956996854,32.10905,-103.95668
30015431950000,2015-06-18,2015-07-12,2015-08-30,2015-08-01 00:00:00.000,COG PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.033734972,-104.08015286,32.021409999999996,-104.08142
30025419760000,2014-07-11,2015-03-12,2015-07-20,2015-07-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.283491137,-103.548780904,32.296440000000004,-103.54499
42109326520000,2014-02-13,2014-04-01,2014-06-02,2014-05-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.98562807,-104.21948113,31.998590000000004,-104.21834
30015415540000,2013-07-11,2013-08-08,2014-01-25,2014-01-01 00:00:00.000,BOPCO LIMITED PARTNERSHIP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.123514803,-103.840988065,32.13752,-103.84061
30015412210000,2013-03-15,2013-12-01,2014-02-25,2014-03-01 00:00:00.000,OCCIDENTAL PERMIAN LIMITED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.196088304,-104.094688242,32.20961,-104.09522
30015415960000,2013-08-07,2014-06-29,2014-10-22,2014-10-01 00:00:00.000,OXY USA INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.222021473000005,-103.98195551,32.223009999999995,-103.99691999999999
42109326630000,2014-03-20,2014-05-15,2014-08-08,2014-07-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.985499579000003,-104.21148182399999,31.99928,-104.21004
30015425330000,2014-07-18,2014-09-18,2015-02-18,2014-12-01 00:00:00.000,BOPCO LIMITED PARTNERSHIP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.608655556,-103.909580599,32.60753,-103.93258
30025406300000,2012-06-20,2013-07-11,2014-01-21,2014-01-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.507502142,-103.489878535,32.5213,-103.4895
30015413490000,2013-05-03,2014-06-21,2014-08-10,2014-08-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.755318331,-103.845855719,32.76828,-103.84564
30025421450000,2014-09-26,2015-07-13,2015-09-11,2015-09-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.624723311,-103.50658185,32.6105,-103.50578
30015415140000,2013-06-27,2014-02-25,2014-06-23,2014-09-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.651754857,-103.900635403,32.65149,-103.88351
30015416010000,2013-08-02,2013-12-21,2014-03-23,2014-03-01 00:00:00.000,BOPCO LIMITED PARTNERSHIP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.62600565,-103.848559761,32.62574,-103.86413
30025411240100,2013-04-23,2014-05-20,2014-08-01,2014-07-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.268653812,-103.44350704899999,32.281690000000005,-103.44337
30025423620100,2015-01-09,2015-04-01,2015-08-10,2015-08-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.093729144,-103.383116803,32.08031,-103.38158
42109325830000,2013-06-11,2013-11-20,2014-06-13,2014-01-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.986027845,-104.02779622700001,31.999470000000002,-104.02691999999999
30015430760000,2015-04-07,2015-08-07,2015-09-30,2015-09-01 00:00:00.000,OXY USA INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.268014295,-103.980115145,32.25435,-103.97887
30015421310000,2014-03-06,2014-11-13,2015-03-23,2015-03-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.634333493,-104.106143245,32.634159999999994,-104.12042
30015427200000,2014-10-14,2015-02-05,2015-04-16,2015-04-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.610226661999995,-103.82706115399999,32.62315,-103.82689
30025424530000,2015-02-24,2015-04-11,2015-06-29,2015-06-01 00:00:00.000,COG PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.225468798,-103.617583,32.23832,-103.61829
30015412810000,2013-04-12,2013-11-18,2014-03-15,2014-02-01 00:00:00.000,BOPCO LIMITED PARTNERSHIP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.213785763000004,-103.919926821,32.23298,-103.91945
30025420910000,2014-09-02,2014-12-17,2015-03-04,2015-03-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.281875685,-103.69283387200001,32.269079999999995,-103.69097
30025410540000,2013-03-12,2013-12-12,2014-04-07,2014-04-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.267138641,-103.592462327,32.254709999999996,-103.59168000000001
30025419850000,2014-07-24,2014-08-24,2014-11-12,2014-11-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.267822759,-103.44790414399999,32.25464,-103.44731999999999
30025412560000,2013-06-28,2014-07-14,2015-01-16,2015-03-01 00:00:00.000,OCCIDENTAL PERMIAN LIMITED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.624423146,-103.77221135799999,32.638020000000004,-103.77405
30015420930000,2014-02-05,2014-04-19,2014-06-28,2014-06-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.644830612,-103.933558415,32.643809999999995,-103.9668
30025403890000,2011-12-13,2014-11-20,2015-03-05,2015-04-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.652051146,-103.654791568,32.63924,-103.65258
30015417920000,2013-10-29,2014-06-05,2014-10-17,2014-10-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.283732515,-103.843716768,32.29673,-103.82616999999999
42301324920100,2015-01-09,2015-03-11,2015-06-27,2015-06-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.945240601,-103.452760451,31.92578,-103.44529
30025410920000,2013-04-04,2015-05-14,2015-07-22,2015-07-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.500114052,-103.53309631,32.48686,-103.53232
42109325830000,2013-06-11,2013-11-20,2014-06-13,,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.986027845,-104.02779622700001,31.999470000000002,-104.02691999999999
30015405230000,2012-07-12,2014-10-07,2015-02-26,2015-02-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.639589453,-104.00916667700001,32.65214,-104.00881
30025422850000,2014-11-25,2015-04-27,2015-07-24,2015-07-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.25483272,-103.53729053299999,32.26733,-103.53769
30025416320000,2014-01-28,2014-03-27,2014-07-14,2014-06-01 00:00:00.000,EOG RESOURCES INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.239975651,-103.553827036,32.25311,-103.55341999999999
42301322870000,2014-08-21,2014-09-08,2015-02-24,,EOG RESOURCES INCORPORATED,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.984813803,-103.603569658,31.99976,-103.60223
30025412530000,2013-07-09,2013-11-12,2014-02-09,2014-05-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.254662658,-103.560497267,32.267520000000005,-103.56172
30025416290000,2014-01-21,2014-09-12,2014-12-23,2014-12-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.609047226,-103.49865825799999,32.595729999999996,-103.4981
30015420070100,2014-01-22,2014-04-17,2014-07-30,2014-07-01 00:00:00.000,BOPCO LIMITED PARTNERSHIP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.457714031,-103.879460908,32.45903,-103.91805
30015411430000,2013-02-26,2014-06-02,2015-01-17,2015-01-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.049292685,-104.10775218799999,32.02162,-104.10708000000001
30015424960000,2014-07-09,2014-07-11,2014-11-18,2014-11-01 00:00:00.000,BOPCO LIMITED PARTNERSHIP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.165896161999996,-103.76789691299999,32.13844,-103.76744000000001
42301323890000,2014-10-10,2015-01-25,2015-05-08,,EOG RESOURCES INCORPORATED,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.999376136,-103.652948417,31.98585,-103.65417
30015408280000,2012-10-26,2013-10-26,2014-03-08,2013-12-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.367491646,-103.82664837799999,32.36833,-103.84139
42301319490000,2013-04-18,2013-05-13,2014-03-12,2013-12-01 00:00:00.000,ANADARKO E & P ONSHORE LLC,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.940490034,-103.689584204,31.95605,-103.68536
42301320270000,2013-08-22,2014-01-02,2014-09-10,2014-06-01 00:00:00.000,ANADARKO E & P ONSHORE LLC,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.942698308,-103.72493009600001,31.956020000000002,-103.71970999999999
30025418520100,2014-05-02,2014-10-20,2015-03-18,2015-05-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.281888877,-103.695555539,32.26979,-103.69534
30025418100000,2014-04-28,2014-12-03,2015-07-28,2015-07-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.471080173000004,-103.48986578899999,32.44345,-103.48902
30025419150000,2014-06-16,2014-10-04,2015-01-06,2014-12-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.501409223,-103.537334304,32.521609999999995,-103.53730999999999
42389339230100,2013-09-27,2013-11-26,2014-05-31,2014-05-01 00:00:00.000,CONOCOPHILLIPS COMPANY,BONE SPRING,PERMIAN BASIN,TEXAS,REEVES,31.999135854000002,-104.010832459,31.972040000000003,-104.01148
30025423530000,2014-12-24,2015-01-16,2015-05-23,2015-05-01 00:00:00.000,MATADOR PRODUCTION COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.536039677,-103.466951634,32.52285,-103.46444
42301321240000,2014-02-21,2014-04-10,2014-07-16,2014-06-01 00:00:00.000,WPX ENERGY PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.651561006999998,-103.333331906,31.660459999999997,-103.31987
30015426240000,2014-09-09,2015-01-12,2015-05-24,2015-05-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.078480002,-104.270249975,32.065670000000004,-104.27011
30025423520000,2014-12-24,2015-02-05,2015-05-05,2015-04-01 00:00:00.000,MATADOR PRODUCTION COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.66683482,-103.559900767,32.65355,-103.5574
30015411180000,2013-02-14,2014-06-14,2014-09-14,2014-09-01 00:00:00.000,CHEVRON U S A INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.078462455,-104.153634035,32.06455,-104.15332
30015419310200,2014-01-06,2014-04-29,2014-08-10,2014-07-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.065068714,-104.063465511,32.0778,-104.06306
30015429370000,2015-02-05,2015-03-30,2015-05-31,2015-05-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.702957959,-104.205489011,32.70286,-104.19004
42301323740100,2014-10-23,2015-01-11,2015-05-15,2015-05-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.951345429,-103.43194748,31.93846,-103.42735
30025421230000,2014-09-17,2014-12-04,2015-03-17,2015-03-01 00:00:00.000,OXY USA WTP LP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.430658158,-103.653736296,32.430409999999995,-103.63705
30025413590000,2013-08-13,2013-11-02,2014-01-24,2014-01-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.550439497,-103.523886049,32.53764,-103.52346999999999
30025420850000,2014-09-03,2014-11-02,2015-02-04,2015-01-01 00:00:00.000,EOG RESOURCES INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.181901705,-103.56688828200001,32.16728,-103.56685999999999
30025413610000,2013-08-27,2014-03-21,2014-05-27,2014-05-01 00:00:00.000,CAZA OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.443563243,-103.455594195,32.456070000000004,-103.45625
30015424720000,2014-06-19,2014-07-29,2014-10-26,2014-10-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.033732236,-104.225303271,32.04878,-104.22648000000001
30025414380000,2013-10-04,2014-05-30,2014-08-26,2014-08-01 00:00:00.000,TAP ROCK OPERATING LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.196433547,-103.59748708,32.20971,-103.59707
30025417740000,2014-04-11,2015-01-13,2015-05-27,2015-05-01 00:00:00.000,COG PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.225446557,-103.592191676,32.25261,-103.59295
30015426550000,2014-09-15,2014-11-18,2015-04-11,2015-03-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.340166475,-103.72944516700001,32.32699,-103.72887
30025414080100,2013-09-12,2014-02-10,2014-04-25,2014-04-01 00:00:00.000,COG PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.195055219000004,-103.717300165,32.1674,-103.71481
30025411800000,2013-05-13,2013-06-10,2014-07-08,2014-06-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.051180944,-103.488278112,32.07501,-103.48801999999999
30025410560000,2013-03-13,2014-03-28,2014-06-17,2014-06-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.224369644,-103.600786723,32.210879999999996,-103.60022
30015423160000,2014-04-08,2014-11-14,2015-02-20,2015-04-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.682193337,-103.906057956,32.69567,-103.90527
42109325770000,2013-05-28,2013-10-14,2014-01-15,2013-12-01 00:00:00.000,CHEVRON U S A INCORPORATED,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.96965126,-104.27222975299999,31.95519,-104.27225
30015413640000,2013-05-15,2013-10-23,2014-01-26,2014-01-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.152597231,-103.743571317,32.16557,-103.74195
42389337430000,2013-04-19,2013-08-16,2014-01-01,2013-12-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,REEVES,31.401166175,-103.343605181,31.415609999999997,-103.33938
42109325770000,2013-05-28,2013-10-14,2014-01-15,,CHEVRON U S A INCORPORATED,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.96965126,-104.27222975299999,31.95519,-104.27225
30025415630000,2013-12-13,2014-01-17,2014-11-17,2014-06-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.666754446999995,-103.79490648299999,32.654,-103.7942
30015414420100,2014-01-04,2014-01-08,2014-02-17,2014-02-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.033401729,-104.11913088700001,32.03298,-104.13362
30025420340000,2014-08-12,2015-05-01,2015-10-14,2015-10-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.535807010999996,-103.507312121,32.52313,-103.50669
30025415360000,2013-12-06,2014-01-01,2014-03-10,2014-03-01 00:00:00.000,CAZA OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.282461366999996,-103.494221578,32.26911,-103.49359
30015421850000,2014-03-07,2014-06-25,2014-09-01,2014-08-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.753765499000004,-103.96722318,32.7534,-103.95183
30015420580100,2014-02-11,2014-05-14,2014-08-24,2014-08-01 00:00:00.000,OXY USA INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.221686423,-103.998487043,32.21928,-104.01402
30015422700000,2014-03-28,2015-06-23,2015-08-16,2015-08-01 00:00:00.000,RKI EXPLORATION & PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.021239753,-103.973472804,32.03391,-103.97308000000001
30015415690000,2013-07-17,2014-04-10,2014-08-25,2014-08-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.623183965,-103.90532201100001,32.61037,-103.90584
30025414470000,2013-09-13,2014-02-23,2014-04-12,2014-04-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.283780316,-103.489946103,32.29637,-103.48969
30015423320000,2014-04-24,2014-05-30,2014-11-10,2014-10-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.04915566,-104.08843953799999,32.03585,-104.08881
30025416050000,2014-01-06,2014-07-21,2014-09-26,2014-09-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.564950165,-103.540574975,32.55216,-103.54098
30015418610000,2013-11-27,2013-12-25,2014-05-21,2014-05-01 00:00:00.000,BOPCO LIMITED PARTNERSHIP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.622371544,-103.85246421,32.6186,-103.87257
30025419960100,2014-07-21,2014-10-19,2015-03-20,2015-02-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.138293256,-103.668365443,32.15124,-103.66894
30015429240000,2015-01-20,2015-06-02,2015-08-07,2015-08-01 00:00:00.000,XTO ENERGY INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.152394561,-103.997487745,32.16583,-103.99552
30025411750000,2013-04-24,2013-12-06,2014-01-19,2014-01-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.269424973,-103.613322202,32.28197,-103.61287
30025413640100,2013-08-27,2014-08-01,2014-10-30,2014-10-01 00:00:00.000,MARATHON OIL PERMIAN LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.442129722,-103.552928342,32.42859,-103.55227
30015432390000,2015-07-02,2015-08-23,2015-10-26,2015-10-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.305038729,-103.900207005,32.284,-103.90073000000001
30025417440000,2014-03-20,2014-08-09,2014-12-23,2014-12-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.181342193,-103.575636386,32.16745,-103.57509
30015405620000,2012-07-31,2014-07-20,2014-09-08,2014-09-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.710773823000004,-104.018950152,32.70852,-104.00338
42301321090000,2014-01-21,2014-01-21,2014-11-30,2014-05-01 00:00:00.000,WPX ENERGY PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,TEXAS,LOVING,31.999659843000003,-103.724527376,31.98615,-103.72561999999999
30015420730000,2014-02-11,2015-01-26,2015-05-19,2015-04-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.181498196999996,-103.735837164,32.19451,-103.73753
30025416890100,2014-02-20,2014-07-17,2014-10-30,2014-10-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.224287873,-103.501738678,32.211090000000006,-103.50111
30015384600000,2011-02-16,2014-03-19,2014-04-29,2014-04-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.629015601,-104.05310460700001,32.62885,-104.03751
30015430400200,2015-04-14,2015-07-18,2015-10-17,2015-09-01 00:00:00.000,CHEVRON U S A INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.078486462,-104.167051876,32.06418,-104.16726
30025420090100,2014-07-30,2015-02-08,2015-07-01,2015-10-01 00:00:00.000,MARATHON OIL PERMIAN LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.443234295,-103.55714331,32.42861,-103.55656
42475366800000,2014-03-19,2014-06-24,2014-09-07,2014-09-01 00:00:00.000,FELIX ENERGY HOLDINGS II LLC,BONE SPRING,PERMIAN BASIN,TEXAS,WARD,31.531844670999998,-103.216555968,31.53527,-103.20189
30015427080000,2014-09-29,2015-01-11,2015-07-07,2015-06-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.284930419,-103.86540315399999,32.308820000000004,-103.86624
30015422870000,2014-04-02,2014-04-13,2014-07-05,2014-06-01 00:00:00.000,RKI EXPLORATION & PRODUCTION LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.026617098,-103.958648912,32.03395,-103.96594
42475365920000,2013-12-12,2014-02-18,2014-06-01,2014-06-01 00:00:00.000,ENERGEN RESOURCES CORPORATION,BONE SPRING,PERMIAN BASIN,TEXAS,WARD,31.60541862,-103.419027985,31.614929999999998,-103.40825
30025423890000,2015-01-28,2015-03-15,2015-07-05,2015-06-01 00:00:00.000,EOG RESOURCES INCORPORATED,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.180660929,-103.55858327899999,32.19512,-103.55678
30025411860000,2013-05-21,2014-04-28,2014-08-12,2014-08-01 00:00:00.000,MARATHON OIL PERMIAN LLC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.682956956,-103.542656715,32.69605,-103.54219
42495336790000,2015-05-28,2015-06-26,2015-09-02,2015-08-01 00:00:00.000,MEWBOURNE OIL COMPANY,BONE SPRING,PERMIAN BASIN,TEXAS,WINKLER,31.750724997,-103.271433019,31.737759999999998,-103.26616
30015392410000,2011-06-22,2014-04-08,2014-09-02,2014-08-01 00:00:00.000,EOG Y RESOURCES INC,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.61933866,-104.01883787,32.61925,-104.00321
30015425200000,2014-07-15,2015-03-04,2015-07-24,2015-06-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.101827776,-103.733800039,32.12202,-103.7334
30015416190000,2013-08-19,2014-07-06,2014-09-19,2014-09-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.682687482,-103.901088579,32.695570000000004,-103.90106999999999
30015420570000,2014-02-06,2014-02-27,2014-05-30,2014-05-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.049502458,-104.074111746,32.03589,-104.07269000000001
30025420360000,2014-08-12,2015-05-27,2015-09-20,2015-09-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.536312246,-103.51518030700001,32.52313,-103.51501999999999
30025422100000,2014-10-17,2014-12-17,2015-03-11,2015-03-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.644146298,-103.795653262,32.64463,-103.78044
30015420320000,2014-01-28,2015-01-11,2015-08-14,2015-07-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.64506473,-103.89912884200001,32.64322,-103.91556
